TURNO;NOME_AGENTE;COR_PECA;PLY_TIME;MAX DEPTH; MAX BRANCH; BFACTOR; TOTAL_NODES;RESULTADO;
30;MINIMAX;2;0.04;4;19;13.0;30316;EMPATE;
1;MINIMAX;2;0.019;4;16;11.0;13602; ;
2;MINIMAX;1;0.027;4;19;12.0;19624; ;
3;MINIMAX;2;0.044;4;20;14.0;31692; ;
4;MINIMAX;1;0.076;4;23;15.0;56038; ;
5;MINIMAX;2;0.07;4;22;14.0;50773; ;
6;MINIMAX;1;0.086;4;26;17.0;61744; ;
7;MINIMAX;2;0.078;4;25;12.0;56794; ;
8;MINIMAX;1;0.078;4;27;19.0;51882; ;
9;MINIMAX;2;0.074;4;26;10.0;50839; ;
10;MINIMAX;1;0.04;4;25;16.0;23657; ;
11;MINIMAX;2;0.056;4;25;11.0;39749; ;
12;MINIMAX;1;0.043;4;25;16.0;28724; ;
13;MINIMAX;2;0.039;4;24;11.0;24526; ;
14;MINIMAX;1;0.051;4;23;15.0;29724; ;
15;MINIMAX;2;0.071;4;20;13.0;47536; ;
16;MINIMAX;1;0.061;4;23;16.0;40940; ;
17;MINIMAX;2;0.101;4;22;14.0;69039; ;
18;MINIMAX;1;0.071;4;22;15.0;50691; ;
19;MINIMAX;2;0.059;4;22;13.0;41082; ;
20;MINIMAX;1;0.043;4;22;13.0;29936; ;
21;MINIMAX;2;0.035;4;19;13.0;22163;VITORIA;
1;MINIMAX;1;0.021;4;16;11.0;13602; ;
2;MINIMAX;2;0.033;4;19;13.0;19638; ;
3;MINIMAX;1;0.053;4;20;14.0;34205; ;
4;MINIMAX;2;0.067;4;20;13.0;41096; ;
5;MINIMAX;1;0.07;4;23;16.0;46937; ;
6;MINIMAX;2;0.125;4;23;15.0;84630; ;
7;MINIMAX;1;0.114;4;24;14.0;79159; ;
8;MINIMAX;2;0.091;4;24;16.0;64675; ;
9;MINIMAX;1;0.059;4;23;13.0;41718; ;
10;MINIMAX;2;0.057;4;21;15.0;40019; ;
11;MINIMAX;1;0.05;4;21;11.0;34545; ;
12;MINIMAX;2;0.049;4;25;16.0;32916; ;
13;MINIMAX;1;0.053;4;21;12.0;37788; ;
14;MINIMAX;2;0.045;4;23;14.0;32686; ;
15;MINIMAX;1;0.041;4;20;13.0;28637; ;
16;MINIMAX;2;0.044;4;20;14.0;31525; ;
17;MINIMAX;1;0.045;4;20;14.0;30649; ;
18;MINIMAX;2;0.052;4;22;14.0;35507; ;
19;MINIMAX;1;0.062;4;22;13.0;41165; ;
20;MINIMAX;2;0.04;4;20;13.0;27723; ;
21;MINIMAX;1;0.032;4;18;12.0;21951; ;
22;MINIMAX;2;0.045;4;24;15.0;31086; ;
23;MINIMAX;1;0.072;4;22;13.0;41165; ;
24;MINIMAX;2;0.049;4;20;13.0;27723; ;
25;MINIMAX;1;0.04;4;19;13.0;26877; ;
26;MINIMAX;2;0.059;4;23;14.0;39065; ;
27;MINIMAX;1;0.049;4;20;14.0;34372; ;
28;MINIMAX;2;0.055;4;22;14.0;39599; ;
29;MINIMAX;1;0.062;4;22;13.0;44176; ;
30;MINIMAX;2;0.079;4;23;15.0;55207;EMPATE;
1;MINIMAX;2;0.019;4;16;11.0;13602; ;
2;MINIMAX;1;0.028;4;19;13.0;19638; ;
3;MINIMAX;2;0.048;4;20;14.0;34205; ;
4;MINIMAX;1;0.06;4;21;13.0;42734; ;
5;MINIMAX;2;0.062;4;23;15.0;45274; ;
6;MINIMAX;1;0.093;4;22;16.0;69084; ;
7;MINIMAX;2;0.065;4;21;13.0;47826; ;
8;MINIMAX;1;0.051;4;21;14.0;37036; ;
9;MINIMAX;2;0.043;4;20;12.0;31000; ;
10;MINIMAX;1;0.057;4;23;16.0;40346; ;
11;MINIMAX;2;0.057;4;21;12.0;40645; ;
12;MINIMAX;1;0.03;4;20;14.0;21690; ;
13;MINIMAX;2;0.042;4;20;13.0;28794; ;
14;MINIMAX;1;0.039;4;20;13.0;27502; ;
15;MINIMAX;2;0.053;4;21;14.0;37639; ;
16;MINIMAX;1;0.071;4;21;14.0;48641; ;
17;MINIMAX;2;0.067;4;22;15.0;48177; ;
18;MINIMAX;1;0.055;4;21;14.0;41197; ;
19;MINIMAX;2;0.057;4;21;14.0;39460; ;
20;MINIMAX;1;0.065;4;20;14.0;44040; ;
21;MINIMAX;2;0.064;4;23;16.0;45064; ;
22;MINIMAX;1;0.069;4;22;14.0;49852; ;
23;MINIMAX;2;0.054;4;21;14.0;38012;VITORIA;
